,sub_num,age,block,planet_num,stay_num,stay?,galaxy,prior_galaxy,num_in_gal,true_planet,rt,zlog_rt,planet_n_norm,switch,age_group,agez
1,28,22.65,3,20,1,1,1,2,3,45,56.89999998,-0.37807428104482177,0.5468871474819766,no_switch,adult,1.0275274982689968
1,28,22.65,3,21,1,1,2,1,0,46,173.6,0.4224021447860078,0.6554430726795792,switch,adult,1.0275274982689968
1,28,22.65,3,22,1,1,2,1,1,47,22.79999995,-1.0343636713886963,0.763998997877182,no_switch,adult,1.0275274982689968
1,28,22.65,4,24,1,0,0,1,0,60,397.8,1.0174503016491248,0.9811108482723873,switch,adult,1.0275274982689968
1,28,22.65,4,25,1,0,0,1,1,61,160.6999999,0.3669913758358022,1.0896667734699899,no_switch,adult,1.0275274982689968
1,28,22.65,4,26,1,0,0,1,2,62,158.6,0.3575518157015573,1.1982226986675926,no_switch,adult,1.0275274982689968
1,28,22.65,4,27,1,1,2,0,0,63,147.1999999,0.3040222374936604,1.3067786238651953,switch,adult,1.0275274982689968
1,28,22.65,4,28,1,1,2,0,1,64,74.10000002,-0.1885360826965232,1.4153345490627978,no_switch,adult,1.0275274982689968
1,28,22.65,4,29,1,1,2,0,2,65,176.4,0.4338843258763509,1.5238904742604005,no_switch,adult,1.0275274982689968
1,28,22.65,4,30,1,1,2,0,3,66,39.69999993,-0.636377768384329,1.6324463994580032,no_switch,adult,1.0275274982689968
1,28,22.65,4,31,1,1,2,0,4,67,185.4,0.4695942305411724,1.741002324655606,no_switch,adult,1.0275274982689968
1,28,22.65,4,32,1,1,2,0,5,68,81.4000001,-0.1211085981422682,1.8495582498532084,no_switch,adult,1.0275274982689968
1,28,22.65,4,33,1,0,0,2,0,69,167.5999999,0.3971608198853044,1.958114175050811,switch,adult,1.0275274982689968
1,29,16.53,1,0,1,1,0,100,0,0,523.3000002,0.28772077182130146,-1.7442053826991943,no_switch,adolescent,-0.13840910703751255
1,29,16.53,1,1,1,1,0,100,1,1,236.5,-0.6889191086004384,-1.6350080913965377,no_switch,adolescent,-0.13840910703751255
1,29,16.53,1,2,1,1,1,0,0,2,321.4000001,-0.31172158384303245,-1.5258108000938808,switch,adolescent,-0.13840910703751255
1,29,16.53,1,3,1,1,1,0,1,3,505.4000001,0.2449212386892286,-1.416613508791224,no_switch,adolescent,-0.13840910703751255
1,29,16.53,1,4,1,1,1,0,2,4,957.3999999,1.0305441404595803,-1.307416217488567,no_switch,adolescent,-0.13840910703751255
1,29,16.53,1,5,1,1,2,1,0,5,503.9000001,0.2412661139241731,-1.1982189261859102,switch,adolescent,-0.13840910703751255
1,29,16.53,1,6,1,1,2,1,1,6,539.0,0.32407165686290995,-1.0890216348832533,no_switch,adolescent,-0.13840910703751255
1,29,16.53,1,7,1,1,2,1,2,7,1232.6,1.341241088266751,-0.9798243435805966,no_switch,adolescent,-0.13840910703751255
1,29,16.53,2,8,1,1,0,2,0,20,302.9000001,-0.3846230837696966,-0.8706270522779397,switch,adolescent,-0.13840910703751255
1,29,16.53,2,9,1,0,0,2,1,21,437.0,0.06610124069108779,-0.7614297609752829,no_switch,adolescent,-0.13840910703751255
1,29,16.53,2,10,1,0,0,2,2,22,333.8,-0.2651704190274729,-0.652232469672626,no_switch,adolescent,-0.13840910703751255
1,29,16.53,2,11,1,1,2,0,0,23,447.7,0.09584801153877989,-0.5430351783699692,switch,adolescent,-0.13840910703751255
1,29,16.53,2,12,1,1,2,0,1,24,292.3,-0.4284276887055301,-0.43383788706731236,no_switch,adolescent,-0.13840910703751255
1,29,16.53,2,13,1,1,2,0,2,25,232.2,-0.7114831343927644,-0.32464059576465554,no_switch,adolescent,-0.13840910703751255
1,29,16.53,2,14,1,1,2,0,3,26,464.6000001,0.14141282721252704,-0.2154433044619987,no_switch,adolescent,-0.13840910703751255
1,29,16.53,2,15,1,1,2,0,4,27,426.3999999,0.0359054402362376,-0.10624601315934187,no_switch,adolescent,-0.13840910703751255
1,29,16.53,3,16,1,1,1,2,0,40,534.7,0.3142220538933779,0.002951278143314971,switch,adolescent,-0.13840910703751255
1,29,16.53,3,17,1,1,2,1,0,41,345.1999998,-0.2238745336433646,0.1121485694459718,switch,adolescent,-0.13840910703751255
1,29,16.53,3,18,1,1,1,2,0,42,749.0,0.7286733606605239,0.22134586074862864,switch,adolescent,-0.13840910703751255
1,29,16.53,3,19,1,1,1,2,1,43,450.7,0.10406067498981905,0.3305431520512855,no_switch,adolescent,-0.13840910703751255
1,29,16.53,3,20,1,1,1,2,2,44,304.8999999,-0.3765302294181849,0.4397404433539423,no_switch,adolescent,-0.13840910703751255
1,29,16.53,3,21,1,1,1,2,3,45,196.6999998,-0.9155149663573017,0.5489377346565991,no_switch,adolescent,-0.13840910703751255
1,29,16.53,3,22,1,1,2,1,0,46,388.7,-0.07792838540907385,0.658135025959256,switch,adolescent,-0.13840910703751255
1,29,16.53,3,23,1,1,2,1,1,47,813.3000002,0.8299531623248981,0.7673323172619129,no_switch,adolescent,-0.13840910703751255
1,29,16.53,4,24,1,1,0,2,0,60,532.3999999,0.30892109656845185,0.8765296085645696,switch,adolescent,-0.13840910703751255
1,29,16.53,4,25,1,0,0,2,1,61,996.1000001,1.0792728910469067,0.9857268998672265,no_switch,adolescent,-0.13840910703751255
1,29,16.53,4,26,1,0,0,2,2,62,765.9000001,0.7561113105985885,1.0949241911698833,no_switch,adolescent,-0.13840910703751255
1,29,16.53,4,27,1,1,2,0,0,63,117.8999999,-1.5449307119714621,1.2041214824725401,switch,adolescent,-0.13840910703751255
1,29,16.53,4,28,1,1,2,0,1,64,337.5,-0.25161476815088185,1.313318773775197,no_switch,adolescent,-0.13840910703751255
1,29,16.53,4,29,1,1,2,0,2,65,973.9000001,1.0515565412645191,1.4225160650778539,no_switch,adolescent,-0.13840910703751255
1,29,16.53,4,30,1,1,2,0,3,66,532.8,0.3098446453996067,1.5317133563805108,no_switch,adolescent,-0.13840910703751255
1,29,16.53,4,31,1,1,2,0,4,67,1520.5,1.599372709867852,1.6409106476831676,no_switch,adolescent,-0.13840910703751255
1,29,16.53,4,32,1,0,2,0,5,68,558.7,0.36821447898682746,1.7501079389858243,no_switch,adolescent,-0.13840910703751255
1,30,10.93,1,0,1,1,0,100,0,0,879.98,0.6663184768742866,-1.738538131147079,no_switch,child,-1.2052792033964108
1,30,10.93,1,1,1,1,0,100,1,1,454.01,-0.04526618507615413,-1.6295170608816851,no_switch,child,-1.2052792033964108
1,30,10.93,1,2,1,1,1,0,0,2,320.005,-0.4213729764071148,-1.5204959906162911,switch,child,-1.2052792033964108
1,30,10.93,1,3,1,1,1,0,1,3,330.045,-0.3881556669773382,-1.4114749203508974,no_switch,child,-1.2052792033964108
1,30,10.93,1,4,1,1,1,0,2,4,356.3,-0.3058509956108967,-1.3024538500855034,no_switch,child,-1.2052792033964108
1,30,10.93,1,5,1,1,2,1,0,5,294.245,-0.5116128454665476,-1.1934327798201096,switch,child,-1.2052792033964108
1,30,10.93,1,6,1,1,2,1,1,6,668.805,0.3712603446561065,-1.0844117095547157,no_switch,child,-1.2052792033964108
1,30,10.93,1,7,1,1,2,1,2,7,761.095,0.5102543586567356,-0.9753906392893218,no_switch,child,-1.2052792033964108
1,30,10.93,2,8,1,1,0,2,0,20,204.52,-0.9027349578945115,-0.8663695690239279,switch,child,-1.2052792033964108
1,30,10.93,2,9,1,1,0,2,1,21,2431.565,1.7592019488233979,-0.757348498758534,no_switch,child,-1.2052792033964108
1,30,10.93,2,10,1,0,0,2,2,22,1907.49,1.4981862932451118,-0.6483274284931402,no_switch,child,-1.2052792033964108
1,30,10.93,2,11,1,1,2,0,0,23,304.955,-0.47317076474993297,-0.5393063582277463,switch,child,-1.2052792033964108
1,30,10.93,2,12,1,1,2,0,1,24,169.135,-1.1070003042198713,-0.4302852879623525,no_switch,child,-1.2052792033964108
1,30,10.93,2,13,1,1,2,0,2,25,367.6,-0.27227892635294015,-0.3212642176969586,no_switch,child,-1.2052792033964108
1,30,10.93,2,14,1,1,2,0,3,26,454.365,-0.04442574613467051,-0.21224314743156475,no_switch,child,-1.2052792033964108
1,30,10.93,2,15,1,1,2,0,4,27,490.96,0.03886574872720057,-0.10322207716617088,no_switch,child,-1.2052792033964108
1,30,10.93,3,16,1,1,1,2,0,40,328.46,-0.39333190207878366,0.005798993099222996,switch,child,-1.2052792033964108
1,30,10.93,3,17,1,1,2,1,0,41,822.27,0.593383278890543,0.11482006336461686,switch,child,-1.2052792033964108
1,30,10.93,3,18,1,1,1,2,0,42,280.24,-0.5640493147097645,0.22384113363001074,switch,child,-1.2052792033964108
1,30,10.93,3,19,1,1,1,2,1,43,347.695,-0.33213829037643927,0.3328622038954046,no_switch,child,-1.2052792033964108
1,30,10.93,3,20,1,1,1,2,2,44,400.45,-0.18024374378183725,0.4418832741607985,no_switch,child,-1.2052792033964108
1,30,10.93,3,21,1,1,1,2,3,45,977.74,0.7795911821866759,0.5509043444261924,no_switch,child,-1.2052792033964108
1,30,10.93,3,22,1,1,2,1,0,46,339.27,-0.3585137501542217,0.6599254146915863,switch,child,-1.2052792033964108
1,30,10.93,3,23,1,1,2,1,1,47,520.695,0.10209289593490041,0.7689464849569801,no_switch,child,-1.2052792033964108
1,30,10.93,4,24,1,0,0,2,0,60,2119.22,1.6113678689594453,0.877967555222374,switch,child,-1.2052792033964108
1,30,10.93,4,25,1,1,0,2,1,61,1148.28,0.9524676901573204,0.9869886254877679,no_switch,child,-1.2052792033964108
1,30,10.93,4,26,1,1,0,2,2,62,126.295,-1.4210583978483766,1.0960096957531618,no_switch,child,-1.2052792033964108
1,30,10.93,4,27,1,1,2,0,0,63,275.725,-0.5815140824884361,1.2050307660185555,switch,child,-1.2052792033964108
1,30,10.93,4,28,1,1,2,0,1,64,288.775,-0.5317899842790442,1.3140518362839495,no_switch,child,-1.2052792033964108
1,30,10.93,4,29,1,1,2,0,2,65,323.155,-0.41084031883696615,1.4230729065493433,no_switch,child,-1.2052792033964108
1,30,10.93,4,30,1,1,2,0,3,66,1898.745,1.493245371851292,1.5320939768147372,no_switch,child,-1.2052792033964108
1,32,16.42,1,0,1,1,0,100,0,0,445.6,0.3674565458593822,-1.6950374105904202,no_switch,adolescent,-0.1593654839302765
1,32,16.42,1,1,1,0,0,100,1,1,326.8,0.10341938043209989,-1.6082464759334154,no_switch,adolescent,-0.1593654839302765
1,32,16.42,1,2,1,1,1,0,0,2,333.5,0.12070078594690133,-1.5214555412764106,switch,adolescent,-0.1593654839302765
1,32,16.42,1,3,1,1,1,0,1,3,780.8,0.8450782347364242,-1.4346646066194055,no_switch,adolescent,-0.1593654839302765
1,32,16.42,1,4,1,1,1,0,2,4,325.0,0.09871621881175632,-1.3478736719624007,no_switch,adolescent,-0.1593654839302765
1,32,16.42,1,5,1,1,2,1,0,5,531.7,0.5178861472660843,-1.2610827373053959,switch,adolescent,-0.1593654839302765
1,32,16.42,1,6,1,1,2,1,1,6,452.3,0.38016478977648077,-1.174291802648391,no_switch,adolescent,-0.1593654839302765
1,32,16.42,1,7,1,1,2,1,2,7,203.5,-0.2999360094373255,-1.0875008679913862,no_switch,adolescent,-0.1593654839302765
1,32,16.42,1,8,1,1,0,2,0,8,135.3,-0.6475068224101279,-1.0007099333343814,switch,adolescent,-0.1593654839302765
1,32,16.42,2,10,1,0,0,0,2,20,503.0,0.470635309547457,-0.8271280640203715,no_switch,adolescent,-0.1593654839302765
1,32,16.42,2,11,1,1,0,0,3,21,186.0,-0.3765051411776067,-0.7403371293633667,no_switch,adolescent,-0.1593654839302765
1,32,16.42,2,12,1,0,0,0,4,22,274.9,-0.04384527974356056,-0.6535461947063619,no_switch,adolescent,-0.1593654839302765
1,32,16.42,2,13,1,1,2,0,0,23,318.7,0.08204752542888334,-0.5667552600493571,switch,adolescent,-0.1593654839302765
1,32,16.42,2,14,1,1,2,0,1,24,97.80000001,-0.9238883251682961,-0.4799643253923521,no_switch,adolescent,-0.1593654839302765
1,32,16.42,2,15,1,1,2,0,2,25,282.4,-0.020924515663720677,-0.3931733907353473,no_switch,adolescent,-0.1593654839302765
1,32,16.42,2,16,1,1,2,0,3,26,163.6,-0.4857755628188726,-0.3063824560783424,no_switch,adolescent,-0.1593654839302765
1,32,16.42,2,17,1,1,2,0,4,27,372.6,0.21510376207758702,-0.21959152142133756,no_switch,adolescent,-0.1593654839302765
1,32,16.42,2,18,1,1,1,2,0,28,36.89999998,-1.7538870493026324,-0.1328005867643327,switch,adolescent,-0.1593654839302765
1,32,16.42,3,20,1,1,1,2,0,40,403.2,0.28231279913618434,0.04078128254967703,switch,adolescent,-0.1593654839302765
1,32,16.42,3,21,1,1,2,1,0,41,312.4,0.06504601735074939,0.12757221720668188,switch,adolescent,-0.1593654839302765
1,32,16.42,3,22,1,0,1,2,0,42,799.9,0.8656577765753695,0.21436315186368676,switch,adolescent,-0.1593654839302765
1,32,16.42,3,23,1,1,1,2,1,43,543.4,0.5364208146147719,0.3011540865206916,no_switch,adolescent,-0.1593654839302765
1,32,16.42,3,24,1,1,1,2,2,44,225.0,-0.21441296895457748,0.38794502117769647,no_switch,adolescent,-0.1593654839302765
1,32,16.42,3,25,1,1,1,2,3,45,212.2,-0.2642881630299734,0.47473595583470135,no_switch,adolescent,-0.1593654839302765
1,32,16.42,3,26,1,1,2,1,0,46,305.8,0.04686316190254112,0.5615268904917062,switch,adolescent,-0.1593654839302765
1,32,16.42,3,27,1,1,2,1,1,47,100.4,-0.9015461599111688,0.6483178251487111,no_switch,adolescent,-0.1593654839302765
1,32,16.42,3,28,1,1,1,2,0,48,377.3,0.22577785160832178,0.7351087598057159,switch,adolescent,-0.1593654839302765
1,32,16.42,3,29,1,1,1,2,1,49,1625.3,1.469360289192308,0.8218996944627208,no_switch,adolescent,-0.1593654839302765
1,32,16.42,4,30,1,0,0,1,0,60,192.3,-0.34814064904810327,0.9086906291197256,switch,adolescent,-0.1593654839302765
1,32,16.42,4,31,1,1,0,1,1,61,188.6,-0.36468444107671255,0.9954815637767305,no_switch,adolescent,-0.1593654839302765
1,32,16.42,4,32,1,1,0,1,2,62,29.19999999,-1.9531818720752807,1.0822724984337353,no_switch,adolescent,-0.1593654839302765
1,32,16.42,4,33,1,1,2,0,0,63,185.9,-0.3769630768570163,1.1690634330907401,switch,adolescent,-0.1593654839302765
1,32,16.42,4,34,1,1,2,0,1,64,770.2,0.8334388109918209,1.2558543677477452,no_switch,adolescent,-0.1593654839302765
1,32,16.42,4,35,1,1,2,0,2,65,229.4,-0.1979215289936253,1.34264530240475,no_switch,adolescent,-0.1593654839302765
1,32,16.42,4,36,1,1,2,0,3,66,1203.3,1.213368983129826,1.4294362370617548,no_switch,adolescent,-0.1593654839302765
1,32,16.42,4,37,1,1,2,0,4,67,181.2,-0.3987686675034632,1.5162271717187596,no_switch,adolescent,-0.1593654839302765
1,32,16.42,4,38,1,1,2,0,5,68,708.2,0.7619751628877501,1.6030181063757645,no_switch,adolescent,-0.1593654839302765
1,33,21.62,1,0,1,1,0,100,0,0,420.0,0.5180183852128639,-1.6454602340874847,no_switch,adult,0.8312996055458429
1,33,21.62,1,1,1,1,0,100,1,1,528.6,0.7814877307623935,-1.5853397317886988,no_switch,adult,0.8312996055458429
1,33,21.62,1,2,1,0,1,0,0,2,354.3,0.32313412307776107,-1.5252192294899132,switch,adult,0.8312996055458429
1,33,21.62,1,3,1,1,1,0,1,3,260.8,-0.027876276137140745,-1.4650987271911275,no_switch,adult,0.8312996055458429
1,33,21.62,1,4,1,0,1,0,2,4,118.0,-0.9364417425808232,-1.404978224892342,no_switch,adult,0.8312996055458429
1,33,21.62,1,5,1,0,2,1,0,5,277.9,0.04487995627916483,-1.3448577225935563,switch,adult,0.8312996055458429
1,33,21.62,1,7,1,0,2,1,2,7,254.6,-0.05544034713842573,-1.224616717995985,no_switch,adult,0.8312996055458429
1,33,21.62,1,9,1,0,0,2,1,9,271.2,0.016921058382495097,-1.1043757133984138,no_switch,adult,0.8312996055458429
1,33,21.62,1,10,1,0,0,2,2,10,313.5,0.18297217397535243,-1.0442552110996282,no_switch,adult,0.8312996055458429
1,33,21.62,1,11,1,0,0,2,3,11,310.8,0.17306275316135755,-0.9841347088008425,no_switch,adult,0.8312996055458429
1,33,21.62,1,12,1,0,0,2,4,12,69.3,-1.5461925997356414,-0.9240142065020568,no_switch,adult,0.8312996055458429
1,33,21.62,2,15,1,0,0,2,1,21,157.8,-0.6034709207790168,-0.7436526996056999,no_switch,adult,0.8312996055458429
1,33,21.62,2,16,1,0,0,2,2,22,0.400000002,-7.451622733526583,-0.6835321973069143,no_switch,adult,0.8312996055458429
1,33,21.62,2,22,1,0,1,2,0,28,272.2,0.021137596112395476,-0.3228091835142004,switch,adult,0.8312996055458429
1,33,21.62,2,23,1,1,2,1,0,29,140.4,-0.7373184498708195,-0.2626886812154148,switch,adult,0.8312996055458429
1,33,21.62,2,28,1,0,0,2,3,34,370.8,0.37528194231946477,0.03791383027851346,no_switch,adult,0.8312996055458429
1,33,21.62,3,30,1,1,2,1,0,41,269.0,0.007589683514435773,0.15815483487608475,switch,adult,0.8312996055458429
1,33,21.62,3,31,1,0,1,2,0,42,73.7,-1.4756699071732235,0.21827533717487038,switch,adult,0.8312996055458429
1,33,21.62,3,32,1,0,1,2,1,43,264.9,-0.010006059390973317,0.27839583947365604,no_switch,adult,0.8312996055458429
1,33,21.62,3,33,1,0,1,2,2,44,458.7,0.6189963268852534,0.33851634177244166,no_switch,adult,0.8312996055458429
1,33,21.62,3,34,1,0,1,2,3,45,14.9,-3.3071248776220883,0.3986368440712273,no_switch,adult,0.8312996055458429
1,33,21.62,3,38,1,0,1,2,1,49,258.1,-0.03979855147954848,0.6391188532663699,no_switch,adult,0.8312996055458429
1,33,21.62,3,39,1,1,2,1,0,50,229.7,-0.17334830813979907,0.6992393555651555,switch,adult,0.8312996055458429
1,33,21.62,3,40,1,1,2,1,1,51,247.0,-0.09015912553253602,0.7593598578639412,no_switch,adult,0.8312996055458429
1,33,21.62,3,41,1,0,2,1,2,52,281.5,0.05962551282542276,0.8194803601627269,no_switch,adult,0.8312996055458429
1,33,21.62,4,42,1,0,0,2,0,60,235.0,-0.14721483305649707,0.8796008624615125,switch,adult,0.8312996055458429
1,33,21.62,4,43,1,0,0,2,1,61,167.3,-0.5364970449475835,0.9397213647602981,no_switch,adult,0.8312996055458429
1,33,21.62,4,44,1,0,0,2,2,62,116.8,-0.9481518820962199,0.9998418670590837,no_switch,adult,0.8312996055458429
1,33,21.62,4,45,1,1,2,0,0,63,146.4,-0.6893770612883006,1.0599623693578695,switch,adult,0.8312996055458429
1,33,21.62,4,50,1,1,2,0,5,68,347.5,0.30093252301414586,1.3605648808517976,no_switch,adult,0.8312996055458429
1,33,21.62,4,52,1,0,0,2,1,70,224.0,-0.20213581549906165,1.4808058854493689,no_switch,adult,0.8312996055458429
1,34,19.84,1,0,1,1,0,100,0,0,1076.2,1.25564096148994,-1.4362223279548203,no_switch,adult,0.4921873249174787
1,34,19.84,1,1,1,1,0,100,1,1,733.8,0.8878225916952375,-1.3720691374506009,no_switch,adult,0.4921873249174787
1,34,19.84,1,2,1,1,1,0,0,2,871.0,1.0524530696084855,-1.3079159469463815,switch,adult,0.4921873249174787
1,34,19.84,1,3,1,1,1,0,1,3,66.79999995,-1.4139852557047528,-1.2437627564421623,no_switch,adult,0.4921873249174787
1,34,19.84,1,4,1,1,1,0,2,4,18.89999986,-2.626623111124101,-1.1796095659379429,no_switch,adult,0.4921873249174787
1,34,19.84,1,5,1,1,2,1,0,5,331.2,0.12375205999556886,-1.1154563754337237,switch,adult,0.4921873249174787
1,34,19.84,1,6,1,1,2,1,1,6,276.0,-0.05136303940282496,-1.0513031849295043,no_switch,adult,0.4921873249174787
1,34,19.84,1,7,1,1,2,1,2,7,48.29999995,-1.7254395921272179,-0.987149994425285,no_switch,adult,0.4921873249174787
1,34,19.84,1,8,1,0,0,2,0,8,319.2,0.0883061957234217,-0.9229968039210655,switch,adult,0.4921873249174787
1,34,19.84,1,9,1,0,0,2,1,9,426.5999999,0.36687142733611156,-0.8588436134168462,no_switch,adult,0.4921873249174787
1,34,19.84,1,10,1,0,0,2,2,10,332.3,0.1269367541152393,-0.7946904229126269,no_switch,adult,0.4921873249174787
1,34,19.84,2,12,1,0,0,0,4,20,1407.1,1.5131387649535357,-0.6663840419041882,no_switch,adult,0.4921873249174787
1,34,19.84,2,13,1,0,0,0,5,21,1017.7,1.2019589805513409,-0.6022308513999689,no_switch,adult,0.4921873249174787
1,34,19.84,2,15,1,1,2,0,0,23,409.3,0.3271093226005827,-0.47392447039153024,switch,adult,0.4921873249174787
1,34,19.84,2,16,1,1,2,0,1,24,416.1000001,0.3429352748259508,-0.40977127988731094,no_switch,adult,0.4921873249174787
1,34,19.84,2,17,1,1,2,0,2,25,269.8999999,-0.07282900330887317,-0.3456180893830916,no_switch,adult,0.4921873249174787
1,34,19.84,2,18,1,1,2,0,3,26,477.7,0.47553571421966795,-0.28146489887887227,no_switch,adult,0.4921873249174787
1,34,19.84,2,19,1,0,2,0,4,27,520.5999999,0.5581355795424865,-0.21731170837465294,no_switch,adult,0.4921873249174787
1,34,19.84,2,20,1,0,1,2,0,28,307.9000001,0.05368801659614212,-0.1531585178704336,switch,adult,0.4921873249174787
1,34,19.84,2,21,1,0,2,1,0,29,270.7,-0.06998631078615213,-0.08900532736621426,switch,adult,0.4921873249174787
1,34,19.84,2,22,1,0,2,1,1,30,408.0,0.32405385424822136,-0.024852136861994934,no_switch,adult,0.4921873249174787
1,34,19.84,2,23,1,0,0,2,0,31,300.5,0.03032227830030509,0.039301053642224394,switch,adult,0.4921873249174787
1,34,19.84,2,24,1,0,0,2,1,32,256.9000001,-0.12024242847086472,0.10345424414644373,no_switch,adult,0.4921873249174787
1,34,19.84,3,25,1,0,1,0,0,40,239.3,-0.18840621489151038,0.16760743465066305,switch,adult,0.4921873249174787
1,34,19.84,3,26,1,0,2,1,0,41,133.0999999,-0.7518368009263141,0.23176062515488238,switch,adult,0.4921873249174787
1,34,19.84,3,27,1,0,1,2,0,42,216.5999999,-0.28413248229564025,0.29591381565910174,switch,adult,0.4921873249174787
1,34,19.84,3,28,1,0,1,2,1,43,281.7,-0.031729214929241176,0.36006700616332105,no_switch,adult,0.4921873249174787
1,34,19.84,3,30,1,0,1,2,3,45,249.6000001,-0.14793026704318937,0.4883733871717597,no_switch,adult,0.4921873249174787
1,34,19.84,3,31,1,0,2,1,0,46,396.0,0.2953808618647651,0.552526577675979,switch,adult,0.4921873249174787
1,34,19.84,3,32,1,0,2,1,1,47,150.4000001,-0.6344691096093334,0.6166797681801984,no_switch,adult,0.4921873249174787
1,34,19.84,3,33,1,0,1,2,0,48,187.8,-0.4211678746110673,0.6808329586844177,switch,adult,0.4921873249174787
1,34,19.84,3,34,1,0,1,2,1,49,533.6000001,0.58182519073777,0.744986149188637,no_switch,adult,0.4921873249174787
1,34,19.84,3,35,1,0,2,1,0,50,304.3,0.042391884467253976,0.8091393396928563,switch,adult,0.4921873249174787
1,34,19.84,3,37,1,0,2,1,2,52,231.8,-0.21899064723776684,0.9374457207012951,no_switch,adult,0.4921873249174787
1,34,19.84,3,38,1,0,2,1,3,53,249.3999999,-0.1487001868240795,1.0015989112055144,no_switch,adult,0.4921873249174787
1,34,19.84,4,40,1,0,0,1,0,60,9.100000143,-3.328621475493056,1.129905292213953,switch,adult,0.4921873249174787
1,34,19.84,4,41,1,0,0,1,1,61,275.3000002,-0.05380211761542347,1.1940584827181724,no_switch,adult,0.4921873249174787
1,34,19.84,4,42,1,0,0,1,2,62,8.100000143,-3.4404305799838895,1.2582116732223916,no_switch,adult,0.4921873249174787
1,34,19.84,4,50,1,0,0,2,1,70,66.79999995,-1.4139852557047528,1.7714371972561462,no_switch,adult,0.4921873249174787
1,35,25.67,1,0,1,1,0,100,0,0,572.7,1.1125748545909087,-1.6145327994892589,no_switch,adult,1.6028753002339746
1,35,25.67,1,1,1,0,0,100,1,1,1949.5,1.886571920254672,-1.5335186900943623,no_switch,adult,1.6028753002339746
1,35,25.67,1,2,1,1,1,0,0,2,652.0,1.19451499978272,-1.4525045806994659,switch,adult,1.6028753002339746
1,35,25.67,1,3,1,1,1,0,1,3,404.0,0.8920919825201872,-1.3714904713045695,no_switch,adult,1.6028753002339746
1,35,25.67,1,4,1,1,1,0,2,4,318.8,0.742437300398008,-1.290476361909673,no_switch,adult,1.6028753002339746
1,35,25.67,1,5,1,1,2,1,0,5,527.7,1.060867846205084,-1.2094622525147767,switch,adult,1.6028753002339746
1,35,25.67,1,6,1,1,2,1,1,6,226.7,0.5270160362518574,-1.12844814311988,no_switch,adult,1.6028753002339746
1,35,25.67,1,7,1,1,2,1,2,7,25.0,-0.8660602681201063,-1.0474340337249837,no_switch,adult,1.6028753002339746
1,35,25.67,1,8,1,1,0,2,0,8,300.2,0.7044535131947572,-0.9664199243300873,switch,adult,1.6028753002339746
1,35,25.67,2,10,1,0,0,0,2,20,2.099999994,-2.431118254902454,-0.8043917055402944,no_switch,adult,1.6028753002339746
1,35,25.67,2,11,1,0,0,0,3,21,227.3,0.5286861300319267,-0.723377596145398,no_switch,adult,1.6028753002339746
1,35,25.67,2,12,1,0,0,0,4,22,213.7,0.4897024115984156,-0.6423634867505015,no_switch,adult,1.6028753002339746
1,35,25.67,2,13,1,1,2,0,0,23,228.4,0.5317365505136762,-0.5613493773556051,switch,adult,1.6028753002339746
1,35,25.67,2,14,1,1,2,0,1,24,218.8,0.5046045778148558,-0.48033526796070863,no_switch,adult,1.6028753002339746
1,35,25.67,2,15,1,1,2,0,2,25,109.9,0.06951952477208316,-0.3993211585658122,no_switch,adult,1.6028753002339746
1,35,25.67,2,16,1,1,2,0,3,26,145.5,0.24682043549313462,-0.31830704917091573,no_switch,adult,1.6028753002339746
1,35,25.67,2,17,1,1,2,0,4,27,117.9,0.11391718783492533,-0.2372929397760193,no_switch,adult,1.6028753002339746
1,35,25.67,2,18,1,1,1,2,0,28,71.6,-0.20121366375239652,-0.15627883038112286,switch,adult,1.6028753002339746
1,35,25.67,2,19,1,0,2,1,0,29,163.0,0.31858244158783383,-0.07526472098622641,switch,adult,1.6028753002339746
1,35,25.67,3,20,1,0,1,2,0,40,1003.3,1.4668464552096583,0.005749388408670022,switch,adult,1.6028753002339746
1,35,25.67,3,21,1,1,2,1,0,41,1571.1,1.7502202534322564,0.08676349780356646,switch,adult,1.6028753002339746
1,35,25.67,3,22,1,0,1,2,0,42,71.3,-0.2038666492269858,0.1677776071984629,switch,adult,1.6028753002339746
1,35,25.67,3,23,1,0,1,2,1,43,76.0,-0.16353111908594503,0.24879171659335933,no_switch,adult,1.6028753002339746
1,35,25.67,3,24,1,0,1,2,2,44,46.4,-0.4753081946145591,0.3298058259882558,no_switch,adult,1.6028753002339746
1,35,25.67,3,25,1,0,1,2,3,45,40.6,-0.5596802425874269,0.4108199353831522,no_switch,adult,1.6028753002339746
1,35,25.67,3,26,1,1,2,1,0,46,194.6,0.4305440297851307,0.49183404477804865,switch,adult,1.6028753002339746
1,35,25.67,3,27,1,1,2,1,1,47,25.09999999,-0.8635379026311544,0.5728481541729451,no_switch,adult,1.6028753002339746
1,35,25.67,3,28,1,1,1,2,0,48,561.9,1.100545583791598,0.6538622635678415,switch,adult,1.6028753002339746
1,35,25.67,3,29,1,0,1,2,1,49,183.0,0.39171040876714497,0.734876372962738,no_switch,adult,1.6028753002339746
1,35,25.67,3,30,1,1,2,1,0,50,13.7,-1.2461064710779524,0.8158904823576344,switch,adult,1.6028753002339746
1,35,25.67,4,32,1,0,0,2,0,60,71.09999999,-0.20564151503044792,0.9779187011474273,switch,adult,1.6028753002339746
